,Date,Ethereum[USD],Bitcoin[USD]
1594,2022-03-08 10:00:00,2570.93,38807.3
1595,2022-03-08 11:00:00,2586.96,38990.0
1596,2022-03-08 12:00:00,2597.86,39053.6
1597,2022-03-08 13:00:00,2589.35,39045.6
1598,2022-03-08 14:00:00,2576.91,38826.1
1599,2022-03-08 15:00:00,2588.2,38915.8
1600,2022-03-08 16:00:00,2575.14,38797.0
1601,2022-03-08 17:00:00,2566.76,38701.4
1602,2022-03-08 18:00:00,2545.48,38353.3
1603,2022-03-08 19:00:00,2595.36,39062.8
1604,2022-03-08 20:00:00,2576.54,38703.2
1605,2022-03-08 21:00:00,2580.07,38764.9
1606,2022-03-08 22:00:00,2558.04,38561.9
1607,2022-03-08 23:00:00,2562.26,38544.0
1608,2022-03-09 00:00:00,2571.45,38624.6
1609,2022-03-09 01:00:00,2578.25,38755.6
1610,2022-03-09 02:00:00,2592.43,39021.9
1611,2022-03-09 03:00:00,2618.98,39223.6
1612,2022-03-09 04:00:00,2625.16,39446.0
1613,2022-03-09 05:00:00,2700.79,41200.2
1614,2022-03-09 06:00:00,2718.38,41639.5
1615,2022-03-09 07:00:00,2715.58,41500.9
1616,2022-03-09 08:00:00,2723.41,41618.5
1617,2022-03-09 09:00:00,2744.75,41791.0
1618,2022-03-09 10:00:00,2759.94,42103.1
1619,2022-03-09 11:00:00,2756.05,42063.8
1620,2022-03-09 12:00:00,2757.3,42223.6
1621,2022-03-09 13:00:00,2748.18,42165.3
1622,2022-03-09 14:00:00,2741.23,41933.9
1623,2022-03-09 15:00:00,2726.97,41896.2
1624,2022-03-09 16:00:00,2739.3,42226.3
1625,2022-03-09 17:00:00,2758.84,42550.8
1626,2022-03-09 18:00:00,2747.77,42248.0
1627,2022-03-09 19:00:00,2744.86,42322.5
1628,2022-03-09 20:00:00,2712.74,42040.5
1629,2022-03-09 21:00:00,2719.05,42253.1
1630,2022-03-09 22:00:00,2689.27,41849.2
1631,2022-03-09 23:00:00,2709.67,41919.2
1632,2022-03-10 00:00:00,2716.34,41931.7
1633,2022-03-10 01:00:00,2732.72,41996.0
1634,2022-03-10 02:00:00,2714.1,41858.4
1635,2022-03-10 03:00:00,2670.1,41015.3
1636,2022-03-10 04:00:00,2666.61,40809.5
1637,2022-03-10 05:00:00,2667.15,40845.0
1638,2022-03-10 06:00:00,2606.25,39621.9
1639,2022-03-10 07:00:00,2596.42,39221.7
1640,2022-03-10 08:00:00,2595.86,39395.7
1641,2022-03-10 09:00:00,2597.97,39317.6
1642,2022-03-10 10:00:00,2599.45,39270.2
1643,2022-03-10 11:00:00,2604.45,39258.2
1644,2022-03-10 12:00:00,2593.35,39096.3
1645,2022-03-10 13:00:00,2597.77,39131.8
1646,2022-03-10 14:00:00,2606.35,39309.2
1647,2022-03-10 15:00:00,2576.24,38937.1
1648,2022-03-10 16:00:00,2597.19,39331.9
1649,2022-03-10 17:00:00,2600.55,39212.8
1650,2022-03-10 18:00:00,2597.92,39144.6
1651,2022-03-10 19:00:00,2593.88,39195.6
1652,2022-03-10 20:00:00,2602.64,39211.9
1653,2022-03-10 21:00:00,2613.72,39469.4
1654,2022-03-10 22:00:00,2619.55,39687.6
1655,2022-03-10 23:00:00,2608.25,39347.1
1656,2022-03-11 00:00:00,2613.98,39459.6
1657,2022-03-11 01:00:00,2610.86,39463.6
1658,2022-03-11 02:00:00,2597.57,39338.9
1659,2022-03-11 03:00:00,2565.94,38670.1
1660,2022-03-11 04:00:00,2533.27,38342.2
1661,2022-03-11 05:00:00,2552.24,38715.1
1662,2022-03-11 06:00:00,2545.68,38553.5
1663,2022-03-11 07:00:00,2564.44,38773.5
1664,2022-03-11 08:00:00,2583.31,38973.4
1665,2022-03-11 09:00:00,2612.67,39159.6
1666,2022-03-11 10:00:00,2603.02,39090.4
1667,2022-03-11 11:00:00,2601.8,39044.2
1668,2022-03-11 12:00:00,2601.94,39058.6
1669,2022-03-11 13:00:00,2653.71,39925.4
1670,2022-03-11 14:00:00,2652.33,39925.2
1671,2022-03-11 15:00:00,2621.52,39269.5
1672,2022-03-11 16:00:00,2610.46,39309.5
1673,2022-03-11 17:00:00,2581.88,39138.6
1674,2022-03-11 18:00:00,2561.81,38778.0
1675,2022-03-11 19:00:00,2566.46,38868.6
1676,2022-03-11 20:00:00,2560.01,38724.5
1677,2022-03-11 21:00:00,2559.94,38874.3
1678,2022-03-11 22:00:00,2534.23,38413.4
1679,2022-03-11 23:00:00,2571.95,38903.4
1680,2022-03-12 00:00:00,2569.59,38985.1
1681,2022-03-12 01:00:00,2558.76,38789.6
1682,2022-03-12 02:00:00,2579.8,39140.7
1683,2022-03-12 03:00:00,2589.55,39220.7
1684,2022-03-12 04:00:00,2581.52,39145.8
1685,2022-03-12 05:00:00,2586.05,39144.3
1686,2022-03-12 06:00:00,2585.83,39152.1
1687,2022-03-12 07:00:00,2589.32,39163.4
1688,2022-03-12 08:00:00,2587.45,39159.9
1689,2022-03-12 09:00:00,2588.12,39117.9
1690,2022-03-12 10:00:00,2584.08,39142.1
1691,2022-03-12 11:00:00,2588.83,39181.2
1692,2022-03-12 12:00:00,2585.82,39231.1
1693,2022-03-12 13:00:00,2580.64,39101.7
1694,2022-03-12 14:00:00,2588.53,39206.0
1695,2022-03-12 15:00:00,2587.06,39096.5
1696,2022-03-12 16:00:00,2571.25,38908.0
1697,2022-03-12 17:00:00,2587.52,39105.5
1698,2022-03-12 18:00:00,2593.8,39140.9
1699,2022-03-12 19:00:00,2591.11,39119.2
1700,2022-03-12 20:00:00,2583.31,39094.1
1701,2022-03-12 21:00:00,2580.83,39030.1
1702,2022-03-12 22:00:00,2589.16,39143.6
1703,2022-03-12 23:00:00,2587.73,39148.1
1704,2022-03-13 00:00:00,2589.71,39170.5
1705,2022-03-13 01:00:00,2567.78,38845.5
1706,2022-03-13 02:00:00,2570.44,38934.9
1707,2022-03-13 03:00:00,2589.16,39041.3
1708,2022-03-13 04:00:00,2592.55,39166.2
1709,2022-03-13 05:00:00,2592.39,39188.9
1710,2022-03-13 06:00:00,2588.55,39174.1
1711,2022-03-13 07:00:00,2585.35,39168.5
1712,2022-03-13 08:00:00,2587.45,39147.2
1713,2022-03-13 09:00:00,2583.89,39138.6
1714,2022-03-13 10:00:00,2579.8,39080.8
1715,2022-03-13 11:00:00,2578.59,38970.6
1716,2022-03-13 12:00:00,2587.34,38991.1
1717,2022-03-13 13:00:00,2573.56,38773.6
1718,2022-03-13 14:00:00,2542.19,38523.5
1719,2022-03-13 15:00:00,2560.27,38738.8
1720,2022-03-13 16:00:00,2567.99,38878.4
1721,2022-03-13 17:00:00,2581.93,38982.3
1722,2022-03-13 18:00:00,2583.78,38956.5
1723,2022-03-13 19:00:00,2579.24,38971.7
1724,2022-03-13 20:00:00,2582.33,38991.9
1725,2022-03-13 21:00:00,2566.06,38918.7
1726,2022-03-13 22:00:00,2550.0,38704.0
1727,2022-03-13 23:00:00,2559.92,38795.7
1728,2022-03-14 00:00:00,2506.39,37751.5
1729,2022-03-14 01:00:00,2516.84,37851.7
1730,2022-03-14 02:00:00,2517.73,37821.8
1731,2022-03-14 03:00:00,2529.19,38077.2
1732,2022-03-14 04:00:00,2526.16,38077.9
1733,2022-03-14 05:00:00,2574.7,38162.5
1734,2022-03-14 06:00:00,2571.7,38536.9
1735,2022-03-14 07:00:00,2569.69,38508.1
1736,2022-03-14 08:00:00,2574.88,38673.5
1737,2022-03-14 09:00:00,2588.09,39127.6
1738,2022-03-14 10:00:00,2595.15,39118.8
1739,2022-03-14 11:00:00,2598.91,39182.9
1740,2022-03-14 12:00:00,2592.82,39105.4
1741,2022-03-14 13:00:00,2582.58,38892.2
1742,2022-03-14 14:00:00,2573.41,38883.7
1743,2022-03-14 15:00:00,2577.06,38865.3
1744,2022-03-14 16:00:00,2585.12,39122.6
1745,2022-03-14 17:00:00,2572.31,38945.7
1746,2022-03-14 18:00:00,2565.24,38894.9
1747,2022-03-14 19:00:00,2537.86,38763.7
1748,2022-03-14 20:00:00,2531.18,38702.8
1749,2022-03-14 21:00:00,2535.43,38812.3
1750,2022-03-14 22:00:00,2527.87,38773.1
1751,2022-03-14 23:00:00,2540.42,38746.7
1752,2022-03-15 00:00:00,2572.29,39373.1
1753,2022-03-15 01:00:00,2590.78,39679.1
1754,2022-03-15 02:00:00,2587.46,39563.3
1755,2022-03-15 03:00:00,2544.71,38917.6
1756,2022-03-15 04:00:00,2564.7,39039.8
1757,2022-03-15 05:00:00,2545.03,38758.7
1758,2022-03-15 06:00:00,2547.49,38813.6
1759,2022-03-15 07:00:00,2550.51,38800.1
1760,2022-03-15 08:00:00,2550.0,38829.5
1761,2022-03-15 09:00:00,2530.38,38459.5
1762,2022-03-15 10:00:00,2520.39,38414.9
1763,2022-03-15 11:00:00,2530.54,38577.9
1764,2022-03-15 12:00:00,2536.46,38683.9
1765,2022-03-15 13:00:00,2534.58,38670.1
1766,2022-03-15 14:00:00,2546.98,38900.0
1767,2022-03-15 15:00:00,2535.16,38716.6
1768,2022-03-15 16:00:00,2561.82,39082.4
1769,2022-03-15 17:00:00,2574.23,39010.3
1770,2022-03-15 18:00:00,2603.91,39212.8
1771,2022-03-15 19:00:00,2600.97,39313.4
1772,2022-03-15 20:00:00,2630.32,39468.3
1773,2022-03-15 21:00:00,2658.36,39720.4
1774,2022-03-15 22:00:00,2628.0,39466.5
1775,2022-03-15 23:00:00,2633.29,39642.6
1776,2022-03-16 00:00:00,2624.3,39498.5
1777,2022-03-16 01:00:00,2620.22,39343.7
1778,2022-03-16 02:00:00,2613.19,39184.5
1779,2022-03-16 03:00:00,2643.62,39508.2
1780,2022-03-16 04:00:00,2691.63,40868.1
1781,2022-03-16 05:00:00,2622.0,39183.2
1782,2022-03-16 06:00:00,2621.15,39193.3
1783,2022-03-16 07:00:00,2628.31,39339.0
1784,2022-03-16 08:00:00,2646.09,39584.1
1785,2022-03-16 09:00:00,2647.95,39612.1
1786,2022-03-16 10:00:00,2679.41,40355.7
1787,2022-03-16 11:00:00,2684.85,40524.6
1788,2022-03-16 12:00:00,2677.45,40337.6
1789,2022-03-16 13:00:00,2690.4,40550.5
1790,2022-03-16 14:00:00,2673.95,40401.5
1791,2022-03-16 15:00:00,2683.78,40596.4
1792,2022-03-16 16:00:00,2709.98,40807.8
1793,2022-03-16 17:00:00,2705.79,40663.8
1794,2022-03-16 18:00:00,2690.79,40304.1
1795,2022-03-16 19:00:00,2704.76,40438.2
1796,2022-03-16 20:00:00,2680.2,39982.3
1797,2022-03-16 21:00:00,2750.37,40849.3
1798,2022-03-16 22:00:00,2774.54,41256.9
1799,2022-03-16 23:00:00,2767.36,41126.0
1800,2022-03-17 00:00:00,2751.4,40917.6
1801,2022-03-17 01:00:00,2774.49,41150.0
1802,2022-03-17 02:00:00,2767.49,41023.0
1803,2022-03-17 03:00:00,2774.24,41227.9
1804,2022-03-17 04:00:00,2774.72,41109.2
1805,2022-03-17 05:00:00,2770.92,41052.8
1806,2022-03-17 06:00:00,2771.78,41315.0
1807,2022-03-17 07:00:00,2762.78,41095.5
1808,2022-03-17 08:00:00,2753.41,40778.1
1809,2022-03-17 09:00:00,2757.08,40755.5
1810,2022-03-17 10:00:00,2770.27,40839.9
1811,2022-03-17 11:00:00,2762.29,40806.1
1812,2022-03-17 12:00:00,2772.62,40732.4
1813,2022-03-17 13:00:00,2774.76,40751.0
1814,2022-03-17 14:00:00,2804.57,41024.7
1815,2022-03-17 15:00:00,2821.5,41157.4
1816,2022-03-17 16:00:00,2800.95,40853.2
1817,2022-03-17 17:00:00,2803.72,40810.1
1818,2022-03-17 18:00:00,2795.81,40808.8
1819,2022-03-17 19:00:00,2808.81,40844.3
1820,2022-03-17 20:00:00,2813.32,40815.1
1821,2022-03-17 21:00:00,2826.15,40860.6
1822,2022-03-17 22:00:00,2809.09,40752.7
1823,2022-03-17 23:00:00,2819.57,40992.8
1824,2022-03-18 00:00:00,2819.42,40994.3
1825,2022-03-18 01:00:00,2815.99,40963.4
1826,2022-03-18 02:00:00,2774.58,40330.7
1827,2022-03-18 03:00:00,2786.97,40533.3
1828,2022-03-18 04:00:00,2784.21,40562.9
1829,2022-03-18 05:00:00,2780.25,40547.3
1830,2022-03-18 06:00:00,2779.89,40627.3
1831,2022-03-18 07:00:00,2803.88,40803.3
1832,2022-03-18 08:00:00,2798.98,40796.1
1833,2022-03-18 09:00:00,2794.61,40620.0
1834,2022-03-18 10:00:00,2801.29,40623.2
1835,2022-03-18 11:00:00,2797.02,40529.6
1836,2022-03-18 12:00:00,2796.76,40418.1
1837,2022-03-18 13:00:00,2796.87,40430.3
1838,2022-03-18 14:00:00,2807.94,40488.8
1839,2022-03-18 15:00:00,2810.54,40651.9
1840,2022-03-18 16:00:00,2843.86,40579.3
1841,2022-03-18 17:00:00,2896.88,40929.3
1842,2022-03-18 18:00:00,2922.1,41432.2
1843,2022-03-18 19:00:00,2937.32,41677.1
1844,2022-03-18 20:00:00,2936.15,41714.0
1845,2022-03-18 21:00:00,2964.8,42041.5
1846,2022-03-18 22:00:00,2950.77,41803.5
1847,2022-03-18 23:00:00,2952.05,41857.5
1848,2022-03-19 00:00:00,2935.64,41764.5
1849,2022-03-19 01:00:00,2942.67,41820.8
1850,2022-03-19 02:00:00,2967.41,41938.5
1851,2022-03-19 03:00:00,2959.8,41781.6
1852,2022-03-19 04:00:00,2952.89,41809.8
1853,2022-03-19 05:00:00,2949.85,41809.4
1854,2022-03-19 06:00:00,2946.21,41835.7
1855,2022-03-19 07:00:00,2935.81,41806.6
1856,2022-03-19 08:00:00,2937.62,41774.4
1857,2022-03-19 09:00:00,2926.0,41649.2
1858,2022-03-19 10:00:00,2934.76,41727.6
1859,2022-03-19 11:00:00,2946.39,41755.0
1860,2022-03-19 12:00:00,2942.3,41757.1
1861,2022-03-19 13:00:00,2946.58,41778.7
1862,2022-03-19 14:00:00,2970.64,41871.8
1863,2022-03-19 15:00:00,2953.32,41741.4
1864,2022-03-19 16:00:00,2963.69,41865.2
1865,2022-03-19 17:00:00,2969.16,42030.7
1866,2022-03-19 18:00:00,2975.07,42034.1
1867,2022-03-19 19:00:00,2958.07,41924.8
1868,2022-03-19 20:00:00,2957.6,42045.3
1869,2022-03-19 21:00:00,2952.64,42058.4
1870,2022-03-19 22:00:00,2958.24,42276.8
1871,2022-03-19 23:00:00,2951.95,42147.0
1872,2022-03-20 00:00:00,2935.47,41970.0
1873,2022-03-20 01:00:00,2949.7,42227.9
1874,2022-03-20 02:00:00,2941.47,42058.2
1875,2022-03-20 03:00:00,2928.03,41978.4
1876,2022-03-20 04:00:00,2920.06,41853.2
1877,2022-03-20 05:00:00,2934.46,41967.5
1878,2022-03-20 06:00:00,2921.88,41899.0
1879,2022-03-20 07:00:00,2932.98,41908.3
1880,2022-03-20 08:00:00,2927.09,41951.7
1881,2022-03-20 09:00:00,2925.29,41861.9
1882,2022-03-20 10:00:00,2928.48,41884.9
1883,2022-03-20 11:00:00,2919.62,41773.9
1884,2022-03-20 12:00:00,2918.21,41805.6
1885,2022-03-20 13:00:00,2889.3,41655.9
1886,2022-03-20 14:00:00,2895.38,41688.2
1887,2022-03-20 15:00:00,2876.55,41527.9
1888,2022-03-20 16:00:00,2863.9,41446.5
1889,2022-03-20 17:00:00,2856.88,41389.7
1890,2022-03-20 18:00:00,2850.14,41313.7
1891,2022-03-20 19:00:00,2825.03,41021.6
1892,2022-03-20 20:00:00,2843.58,41232.6
1893,2022-03-20 21:00:00,2877.1,41439.9
1894,2022-03-20 22:00:00,2875.13,41311.1
1895,2022-03-20 23:00:00,2880.38,41359.9
1896,2022-03-21 00:00:00,2875.31,41410.4
1897,2022-03-21 01:00:00,2861.55,41273.3
1898,2022-03-21 02:00:00,2871.03,41433.2
1899,2022-03-21 03:00:00,2865.85,41233.6
1900,2022-03-21 04:00:00,2844.72,40800.4
1901,2022-03-21 05:00:00,2847.28,40891.3
1902,2022-03-21 06:00:00,2847.8,40900.2
1903,2022-03-21 07:00:00,2870.89,40955.7
1904,2022-03-21 08:00:00,2863.23,40895.6
1905,2022-03-21 09:00:00,2890.67,41132.4
1906,2022-03-21 10:00:00,2883.94,41228.1
1907,2022-03-21 11:00:00,2913.22,41351.1
1908,2022-03-21 12:00:00,2913.85,41356.3
1909,2022-03-21 13:00:00,2907.33,41264.1
1910,2022-03-21 14:00:00,2916.49,41255.9
1911,2022-03-21 15:00:00,2916.81,41170.6
1912,2022-03-21 16:00:00,2922.79,41064.5
1913,2022-03-21 17:00:00,2952.36,41234.1
1914,2022-03-21 18:00:00,2909.68,40863.1
1915,2022-03-21 19:00:00,2919.89,41071.0
1916,2022-03-21 20:00:00,2909.42,41003.4
1917,2022-03-21 21:00:00,2918.4,41199.6
1918,2022-03-21 22:00:00,2912.65,41216.4
1919,2022-03-21 23:00:00,2920.31,41312.1
1920,2022-03-22 00:00:00,2911.39,41185.5
1921,2022-03-22 01:00:00,2894.71,41064.8
1922,2022-03-22 02:00:00,2905.48,41208.1
1923,2022-03-22 03:00:00,2897.36,41189.7
1924,2022-03-22 04:00:00,2967.16,41925.2
1925,2022-03-22 05:00:00,3007.84,42279.2
1926,2022-03-22 06:00:00,3026.43,43028.4
1927,2022-03-22 07:00:00,3014.33,42899.5
1928,2022-03-22 08:00:00,2982.6,42319.1
1929,2022-03-22 09:00:00,2994.96,42284.7
1930,2022-03-22 10:00:00,3013.87,42543.3
1931,2022-03-22 11:00:00,3008.08,42512.9
1932,2022-03-22 12:00:00,3019.02,42863.5
1933,2022-03-22 13:00:00,3019.33,42967.1
1934,2022-03-22 14:00:00,3008.97,42969.3
1935,2022-03-22 15:00:00,3001.61,42840.8
1936,2022-03-22 16:00:00,3009.13,42802.1
1937,2022-03-22 17:00:00,3006.64,42639.3
1938,2022-03-22 18:00:00,2999.53,42531.8
1939,2022-03-22 19:00:00,3006.14,42622.4
1940,2022-03-22 20:00:00,3001.03,42580.1
1941,2022-03-22 21:00:00,2989.2,42355.0
1942,2022-03-22 22:00:00,3003.56,42623.6
1943,2022-03-22 23:00:00,3012.29,42818.7
1944,2022-03-23 00:00:00,2998.72,42535.0
1945,2022-03-23 01:00:00,2970.32,42369.8
1946,2022-03-23 02:00:00,2973.12,42416.7
1947,2022-03-23 03:00:00,2957.89,42336.9
1948,2022-03-23 04:00:00,2980.87,42385.3
1949,2022-03-23 05:00:00,2952.05,42136.0
1950,2022-03-23 06:00:00,2938.9,41932.0
1951,2022-03-23 07:00:00,2951.57,42069.2
1952,2022-03-23 08:00:00,2956.74,42234.6
1953,2022-03-23 09:00:00,2951.27,42128.5
1954,2022-03-23 10:00:00,2958.95,42286.7
1955,2022-03-23 11:00:00,2954.63,42195.7
1956,2022-03-23 12:00:00,2962.6,42203.6
1957,2022-03-23 13:00:00,2948.64,42049.6
1958,2022-03-23 14:00:00,2964.48,42411.0
1959,2022-03-23 15:00:00,2953.8,42057.8
1960,2022-03-23 16:00:00,3001.2,42380.3
1961,2022-03-23 17:00:00,3035.6,42666.8
1962,2022-03-23 18:00:00,3015.09,42580.3
1963,2022-03-23 19:00:00,2964.85,42157.0
1964,2022-03-23 20:00:00,2957.15,42131.2
1965,2022-03-23 21:00:00,2966.07,42275.0
1966,2022-03-23 22:00:00,2980.84,42356.6
1967,2022-03-23 23:00:00,3000.81,42407.2
1968,2022-03-24 00:00:00,3007.05,42523.6
1969,2022-03-24 01:00:00,3034.54,42929.8
1970,2022-03-24 02:00:00,3050.99,43099.4
1971,2022-03-24 03:00:00,3028.69,42851.8
1972,2022-03-24 04:00:00,3033.46,42950.8
1973,2022-03-24 05:00:00,3021.11,42765.6
1974,2022-03-24 06:00:00,3028.71,42937.3
1975,2022-03-24 07:00:00,3048.1,43001.0
1976,2022-03-24 08:00:00,3057.52,43213.6
1977,2022-03-24 09:00:00,3040.42,43125.4
1978,2022-03-24 10:00:00,3051.84,43111.6
1979,2022-03-24 11:00:00,3051.22,43066.9
1980,2022-03-24 12:00:00,3057.24,43042.2
1981,2022-03-24 13:00:00,3049.47,42987.2
1982,2022-03-24 14:00:00,3014.52,42863.2
1983,2022-03-24 15:00:00,3030.63,43031.4
1984,2022-03-24 16:00:00,3074.16,43579.8
1985,2022-03-24 17:00:00,3113.87,43959.0
1986,2022-03-24 18:00:00,3109.74,44009.2
1987,2022-03-24 19:00:00,3101.68,43890.0
1988,2022-03-24 20:00:00,3109.22,43993.6
1989,2022-03-24 21:00:00,3109.43,43953.8
1990,2022-03-24 22:00:00,3104.24,43910.0
1991,2022-03-24 23:00:00,3106.17,44033.4
1992,2022-03-25 00:00:00,3114.89,44014.8
1993,2022-03-25 01:00:00,3108.33,43991.5
1994,2022-03-25 02:00:00,3107.25,43984.3
1995,2022-03-25 03:00:00,3126.41,44163.2
1996,2022-03-25 04:00:00,3124.55,43958.3
1997,2022-03-25 05:00:00,3132.02,43982.5
1998,2022-03-25 06:00:00,3141.96,44079.8
1999,2022-03-25 07:00:00,3130.18,44080.4
2000,2022-03-25 08:00:00,3141.86,44069.4
2001,2022-03-25 09:00:00,3131.14,43978.7
2002,2022-03-25 10:00:00,3126.36,44021.7
2003,2022-03-25 11:00:00,3138.78,44144.3
2004,2022-03-25 12:00:00,3149.33,44254.8
2005,2022-03-25 13:00:00,3168.11,44624.1
2006,2022-03-25 14:00:00,3186.16,44885.8
2007,2022-03-25 15:00:00,3177.95,44995.5
2008,2022-03-25 16:00:00,3175.15,44885.3
2009,2022-03-25 17:00:00,3120.12,44304.0
2010,2022-03-25 18:00:00,3098.55,44152.0
2011,2022-03-25 19:00:00,3101.18,44297.6
2012,2022-03-25 20:00:00,3124.48,44467.6
2013,2022-03-25 21:00:00,3112.43,44409.4
2014,2022-03-25 22:00:00,3124.77,44579.4
2015,2022-03-25 23:00:00,3121.24,44534.3
2016,2022-03-26 00:00:00,3099.05,44338.1
2017,2022-03-26 01:00:00,3106.3,44355.5
2018,2022-03-26 02:00:00,3091.55,44177.8
2019,2022-03-26 03:00:00,3108.53,44321.9
2020,2022-03-26 04:00:00,3100.67,44294.1
2021,2022-03-26 05:00:00,3109.47,44410.0
2022,2022-03-26 06:00:00,3112.16,44442.1
2023,2022-03-26 07:00:00,3124.37,44515.0
2024,2022-03-26 08:00:00,3120.77,44455.8
2025,2022-03-26 09:00:00,3138.0,44534.0
2026,2022-03-26 10:00:00,3129.93,44492.4
2027,2022-03-26 11:00:00,3128.28,44494.9
2028,2022-03-26 12:00:00,3122.94,44455.6
2029,2022-03-26 13:00:00,3125.69,44381.1
2030,2022-03-26 14:00:00,3124.89,44392.4
2031,2022-03-26 15:00:00,3116.04,44290.9
2032,2022-03-26 16:00:00,3117.03,44248.9
2033,2022-03-26 17:00:00,3118.74,44246.0
2034,2022-03-26 18:00:00,3124.24,44303.9
2035,2022-03-26 19:00:00,3122.47,44416.1
2036,2022-03-26 20:00:00,3125.85,44463.8
2037,2022-03-26 21:00:00,3122.25,44397.3
2038,2022-03-26 22:00:00,3143.83,44594.0
2039,2022-03-26 23:00:00,3137.85,44472.3
2040,2022-03-27 00:00:00,3138.15,44440.0
2041,2022-03-27 01:00:00,3144.72,44523.7
2042,2022-03-27 02:00:00,3144.72,44523.7
2043,2022-03-27 03:00:00,3150.06,44736.7
2044,2022-03-27 04:00:00,3148.41,44721.2
2045,2022-03-27 05:00:00,3157.4,44729.9
2046,2022-03-27 06:00:00,3145.06,44737.2
2047,2022-03-27 07:00:00,3141.92,44626.4
2048,2022-03-27 08:00:00,3142.87,44677.2
2049,2022-03-27 09:00:00,3150.86,44688.9
2050,2022-03-27 10:00:00,3155.2,44742.8
2051,2022-03-27 11:00:00,3147.05,44642.3
2052,2022-03-27 12:00:00,3145.54,44593.9
2053,2022-03-27 13:00:00,3147.67,44593.8
2054,2022-03-27 14:00:00,3145.65,44597.3
2055,2022-03-27 15:00:00,3130.55,44503.9
2056,2022-03-27 16:00:00,3144.08,44619.1
2057,2022-03-27 17:00:00,3148.62,44669.8
2058,2022-03-27 18:00:00,3171.56,44866.4
2059,2022-03-27 19:00:00,3180.21,44910.1
2060,2022-03-27 20:00:00,3179.45,44908.0
2061,2022-03-27 21:00:00,3180.44,44893.9
2062,2022-03-27 22:00:00,3177.05,44852.4
2063,2022-03-27 23:00:00,3236.56,46078.2
2064,2022-03-28 00:00:00,3278.96,46536.3
2065,2022-03-28 01:00:00,3273.14,46663.7
2066,2022-03-28 02:00:00,3292.94,46871.9
2067,2022-03-28 03:00:00,3290.74,46906.2
2068,2022-03-28 04:00:00,3291.78,46819.2
2069,2022-03-28 05:00:00,3303.09,46935.4
2070,2022-03-28 06:00:00,3312.06,47032.1
2071,2022-03-28 07:00:00,3316.84,47145.6
2072,2022-03-28 08:00:00,3324.76,47120.3
2073,2022-03-28 09:00:00,3319.61,46949.8
2074,2022-03-28 10:00:00,3318.62,47008.0
2075,2022-03-28 11:00:00,3321.34,47019.5
2076,2022-03-28 12:00:00,3335.24,47143.5
2077,2022-03-28 13:00:00,3347.2,47210.8
2078,2022-03-28 14:00:00,3347.41,47235.3
2079,2022-03-28 15:00:00,3337.18,47208.4
2080,2022-03-28 16:00:00,3379.76,47738.8
2081,2022-03-28 17:00:00,3389.36,47646.2
2082,2022-03-28 18:00:00,3359.99,47473.5
2083,2022-03-28 19:00:00,3363.68,47500.2
2084,2022-03-28 20:00:00,3385.6,47624.6
2085,2022-03-28 21:00:00,3412.13,47940.1
2086,2022-03-28 22:00:00,3411.62,47960.6
2087,2022-03-28 23:00:00,3413.86,47966.8
2088,2022-03-29 00:00:00,3382.03,47623.9
2089,2022-03-29 01:00:00,3372.51,47556.0
2090,2022-03-29 02:00:00,3332.75,47127.8
2091,2022-03-29 03:00:00,3365.02,47401.7
2092,2022-03-29 04:00:00,3389.23,47561.6
2093,2022-03-29 05:00:00,3376.61,47453.4
2094,2022-03-29 06:00:00,3371.35,47357.9
2095,2022-03-29 07:00:00,3388.19,47567.1
2096,2022-03-29 08:00:00,3406.68,47651.8
2097,2022-03-29 09:00:00,3414.22,47579.7
2098,2022-03-29 10:00:00,3389.35,47413.8
2099,2022-03-29 11:00:00,3412.49,47578.3
2100,2022-03-29 12:00:00,3426.01,47618.0
2101,2022-03-29 13:00:00,3432.04,47590.3
2102,2022-03-29 14:00:00,3459.5,47939.1
2103,2022-03-29 15:00:00,3465.15,47888.8
2104,2022-03-29 16:00:00,3443.42,47702.7
2105,2022-03-29 17:00:00,3450.55,47837.0
2106,2022-03-29 18:00:00,3405.61,47504.9
2107,2022-03-29 19:00:00,3422.31,47500.5
2108,2022-03-29 20:00:00,3400.11,47444.4
2109,2022-03-29 21:00:00,3411.81,47525.3
2110,2022-03-29 22:00:00,3429.01,47662.0
2111,2022-03-29 23:00:00,3396.28,47464.3
2112,2022-03-30 00:00:00,3380.01,47300.1
2113,2022-03-30 01:00:00,3387.85,47359.5
2114,2022-03-30 02:00:00,3403.36,47472.4
2115,2022-03-30 03:00:00,3373.1,47253.5
2116,2022-03-30 04:00:00,3347.05,46872.6
2117,2022-03-30 05:00:00,3373.8,47261.2
2118,2022-03-30 06:00:00,3383.49,47425.0
2119,2022-03-30 07:00:00,3371.41,47231.0
2120,2022-03-30 08:00:00,3403.95,47449.0
2121,2022-03-30 09:00:00,3403.47,47402.6
2122,2022-03-30 10:00:00,3410.68,47420.0
2123,2022-03-30 11:00:00,3403.41,47456.8
2124,2022-03-30 12:00:00,3386.0,47283.0
2125,2022-03-30 13:00:00,3398.92,47292.6
2126,2022-03-30 14:00:00,3410.38,47336.2
2127,2022-03-30 15:00:00,3402.29,47298.1
2128,2022-03-30 16:00:00,3370.75,46994.8
2129,2022-03-30 17:00:00,3377.08,47174.7
2130,2022-03-30 18:00:00,3380.01,47161.9
